Area,Location,Project_Name,BHK,Sale_price,Plot_no,Survey_no,GAT_No,No_Buildings,Brokerage_Lac,Covered_Parking,Open_Parking,cal_price,final_price
784,Mundhwa,Sukhwani Hermosa Casa,2,0.69,"[nan, nan]",,,,0,0,1,6900000,6900000
630,Mundhwa,PGD Pinnacle,2,0.56,"[nan, nan]",,,,0,1,0,5600000,5600000
735,Mundhwa,Venkatesh Graffiti Elan Phase 1,2,0.58,"[nan, nan]",,,,0,0,1,5800000,5800000
1700,Kharadi,Panchshil Realty Towers,3,2.45,"[nan, nan]",,,,0,0,1,24500000,24500000
790,Kharadi,Nyati Elysia,2,0.85,"[nan, nan]",,,,1.7,1,0,8500000,8330000
617,Kesnand,VTP Purvanchal,2,0.42,"[nan, nan]",,,,0,1,0,4200000,4200000
735,Wagholi,Venkatesh Oxy Desire,2,0.41,"[nan, nan]",,,,0,0,0,4100000,4100000
710,Manjari Khurd,VTP Township Codename Pegasus,2,0.57,"[nan, nan]",,,,0,0,0,5700000,5700000
846,Manjari Khurd,VTP Township Codename Pegasus,3,0.72,"[nan, nan]",,,,0,0,0,7200000,7200000
975,Manjari Khurd,VTP Township Codename Pegasus,3,0.82,"[nan, nan]",,,,0,0,0,8200000,8200000
1240,Manjari Khurd,VTP Township Codename Pegasus,4,1.05,"[nan, nan]",,,,0,0,0,10500000,10500000
952,Manjari Budruk,Godrej Boulevard,3,0.785,"[nan, nan]",,,,0,0,1,7850000,7850000
623,Manjari Khurd,Godrej Parkridge,2,0.5,"[nan, nan]",,,,0,0,1,5000000,5000000
940,Kharadi,Geras World of Joy L,3,0.87,"[nan, nan]",,,,0,0,1,8700000,8700000
1240,Kharadi,Geras World of Joy L,3,1.25,"[nan, nan]",,,,0,0,1,12500000,12500000
1450,Kharadi,Geras World of Joy L,4,1.35,"[nan, nan]",,,,0,0,1,13500000,13500000
720,Kharadi,Geras World of Joy L,2,0.72,"[nan, nan]",,,,0,0,1,7200000,7200000
740,Kharadi,Zen Estate,2,0.67,"[nan, nan]",,,,0,0,1,6700000,6700000
1026,Kharadi,Zen Estate,3,0.95,"[nan, nan]",,,,0,0,1,9500000,9500000
1068,Kharadi,Zen Estate,3,0.98,"[nan, nan]",,,,0,0,1,9800000,9800000
816,Kharadi,Goel Ganga Serio,2,0.84,"[nan, nan]",,,,0,0,1,8400000,8400000
1073,Kharadi,Goel Ganga Serio,3,1.12,"[nan, nan]",,,,0,0,1,11200000,11200000
1235,Bavdhan,Bavdhan,3,1.21,"[nan, nan]",,,,0,0,1,12100000,12100000
1600,Kharadi,Ganga Platino Phase III,3,1.66,"[nan, nan]",,,,0,0,1,16600000,16600000
690,Kharadi,Duville Riverdale Grove,2,0.72,"[nan, nan]",,,,0,0,1,7200000,7200000
780,Kharadi,Duville Riverdale Grove,3,0.81,"[nan, nan]",,,,0,0,1,8100000,8100000
710,Kharadi,Nyati Elysia,2,0.72,"[nan, nan]",,,,0,0,1,7200000,7200000
820,Kharadi,Onyx Gagan Avencia,2,0.79,"[nan, nan]",,,,0,0,1,7900000,7900000
701,Dhayri,Marvella,2,0.4825,"[nan, nan]",,,,0,1,0,4825000,4825000
777,Kesnand,VTP Purvanchal,3,0.64,"[nan, nan]",,,,0,1,0,6400000,6400000
456,Hinjewadi,Nakshatra nere dattawadi,1,0.25,"[nan, nan]",,,,0,0,1,2500000,2500000
456,Hinjewadi,Hinjewadi Nere dattawadi,1,0.25,"[nan, nan]",,,,0,0,1,2500000,2500000
649,Manjari Khurd,VTP Township Codename Pegasus,2,0.545,"[nan, nan]",,,,0,0,0,5450000,5450000
746,Manjari Khurd,VTP Township Codename Pegasus,2,0.61,"[nan, nan]",,,,0,0,0,6100000,6100000
1093,Manjari Khurd,VTP Township Codename Pegasus,3,0.93,"[nan, nan]",,,,0,0,0,9300000,9300000
429,Manjari Khurd,VTP Township Codename Pegasus,1,0.34,"[nan, nan]",,,,0,0,0,3400000,3400000
692,Manjari Budruk,Godrej Boulevard,2,0.58,"[nan, nan]",,,,0,0,1,5800000,5800000
840,Manjari Khurd,Godrej Parkridge,3,0.75,"[nan, nan]",,,,0,0,1,7500000,7500000
732,Kharadi,Geras World of Joy L,2,0.76,"[nan, nan]",,,,0,0,1,7600000,7600000
620,Kharadi,Geras World of Joy L,2,0.66,"[nan, nan]",,,,0,0,1,6600000,6600000
684,Hingne Khurd,Hingne Khurd,2,0.8723,"[nan, nan]",,,,0,0,0,8723000,8723000
828,Bavdhan,Bavdhan,2,0.825,"[nan, nan]",,,,0,0,1,8250000,8250000
783,Bavdhan,Bavdhan,2,0.81,"[nan, nan]",,,,0,0,1,8100000,8100000
930,Bavdhan,Bavdhan,2,0.96,"[nan, nan]",,,,0,0,1,9600000,9600000
1413,Bavdhan,Ganga Legends County,3,1.55,"[nan, nan]",,,,0,0,1,15500000,15500000
400,Ambegaon Budruk,Sharada Parijat,1,0.3,,,,,0,1,0,3000000,3000000
986,Kharadi,Ganga Platino Phase III,2,0.99,"[nan, nan]",,,,0,0,1,9900000,9900000
1400,Kharadi,Ganga Platino Phase III,3,1.45,"[nan, nan]",,,,0,0,1,14500000,14500000
580,Kharadi,Duville Riverdale Grove,2,0.62,"[nan, nan]",,,,0,0,1,6200000,6200000
645,Nanded,Bhagyashree,2,0.5482,"[nan, nan]",,,,0,0,1,5482000,5482000
1130,Kharadi,Nyati Elysia,3,1.15,"[nan, nan]",,,,0,0,1,11500000,11500000
820,Kharadi,Ganga Avencia Kharadi,2,0.79,"[nan, nan]",,,,0,0,1,7900000,7900000
1008,Kharadi,Onyx Gagan Avencia,3,0.98,"[nan, nan]",,,,0,0,1,9800000,9800000
692,Kharadi,Goel Ganga Altus Wing D And E,2,0.72,"[nan, nan]",,,,0,0,1,7200000,7200000
1100,Hadapsar,Marvel Azure,2,0.85,"[nan, nan]",,,,1.7,1,0,8500000,8330000
481,Dhanori,Goel Ganga Aria,2,0.65,"[nan, nan]",,,,0,1,0,6500000,6500000
1030,Balewadi,Avon Vista Phase 1 And Phase 2,3,1.03,"[nan, nan]",,,,0,1,0,10300000,10300000
1071,Balewadi,Anp Universe,3,1.17,"[nan, nan]",,,,0,1,0,11700000,11700000
869,Warje,Adity Terraces,3,0.72,"[nan, nan]",,,,0,1,0,7200000,7200000
930,Bhugaon,Bhugaon,2,0.52,"[nan, nan]",,,,0,1,0,5200000,5200000
1600,Wakad,Pride Purple Park Titanium,3,2.1,"[nan, nan]",,,,4.2,1,0,21000000,20580000
730,Wagholi,Rohan Abhilasha,2,0.51,"[nan, nan]",,,,0,0,1,5100000,5100000
900,Kharadi,Mio Pallazzo,2,0.79,"[nan, nan]",,,,1.5,1,0,7900000,7750000
830,Kharadi,Raviraj Rakshak Nagar Gold,2,0.67,"[nan, nan]",,,,1,1,0,6700000,6600000
1450,Mundhwa,Godrej Infinity,2,1.1,"[nan, nan]",,,,1.1,1,0,11000000,10890000
697,Hinjewadi,Nakshatra nere dattawadi,2,0.36,"[nan, nan]",,,,0,1,0,3600000,3600000
1155,Wakad,Bhumkar Chowk,2,0.785,"[nan, nan]",,,,0,1,0,7850000,7850000
795,Kothrud,Erandawane Patwardhan Baug,2,1.45,"[nan, nan]",,,,0,1,0,14500000,14500000
936,Kothrud,Dahanukar Colony,3,1.51,"[nan, nan]",,,,0,1,0,15100000,15100000
1071,Kothrud,Dahanukar Colony,3,1.84,"[nan, nan]",,,,0,1,0,18400000,18400000
688,Wakad,Shankar Kalat Nagar,2,0.6416,"[nan, nan]",,,,0,1,0,6416000,6416000
930,Bhugaon,Bhugaon,2,0.51,"[nan, nan]",,,,0,1,0,5100000,5100000
672,Narhe,Near Zeal Institute,2,0.458,"[nan, nan]",,,,0,1,0,4580000,4580000
470,Narhe,Behind Paree Industries,1,0.325,"[nan, nan]",,,,0,0,1,3250000,3250000
703,Kothrud,Lokmanya Colony,2,1.15,"[nan, nan]",,,,0,1,0,11500000,11500000
1238,Kothrud,Dahanukar Colony,3,2.11,"[nan, nan]",,,,0,1,0,21100000,21100000
480,Wakad,Near Hinjwadi bridge,1,0.4632,"[nan, nan]",,,,0,0,1,4632000,4632000
876,Balewadi,Anp Universe,2,0.97,"[nan, nan]",,,,0,1,0,9700000,9700000
728,Tathawade,Pharande Puneville,2,0.59,"[nan, nan]",,,,0,0,1,5900000,5900000
1046,Baner,Pride Platinum I And J,3,1.16,"[nan, nan]",,,,0,1,0,11600000,11600000
885,Baner,Rachana Bella Casa Tower A,2,0.68,"[nan, nan]",,,,0,0,0,6800000,6800000
1400,Balewadi,Kunal Aspiree,3,1.7,"[nan, nan]",,,,3.4,1,0,17000000,16660000
825,Balewadi,Gagan Klara,2,0.72,"[nan, nan]",,,,0,1,0,7200000,7200000
1215,Balewadi,Nahar F Residences,3,1.62,,,,,1.6,1,0,16200000,16040000
1215,Balewadi,Nahar F Residences,3,1.62,,,,,1.6,1,0,16200000,16040000
456,Hinjewadi,Nakshatra nere dattawdi,1,0.25,"[nan, nan]",,,,0,0,1,2500000,2500000
610,Kothrud,Near Jahangir hospital paud phata Kothrud pune ,1,0.7,"[nan, nan]",,,,1.4,0,1,7000000,6860000
1890,Kharadi,Geras Trinity Towers,3,1.8,"[nan, nan]",,,,1,0,1,18000000,17900000
665,Hinjewadi,Nakshatra nere dattawadi,2,0.35,"[nan, nan]",,,,0,1,0,3500000,3500000
1240,Chokhi Dhani,VTP Altair,3,1.17,"[nan, nan]",,,,0,0,0,11700000,11700000
715,Mohammadwadi,Pragati Serene,2,0.45,"[nan, nan]",,,,0,1,0,4500000,4500000
835,Bavdhan,Goel Ganga Utopia,2,0.88,"[nan, nan]",,,,0,0,1,8800000,8800000
750,Kharadi,VTP Urban Nirvana,2,0.75,"[nan, nan]",,,,1.4,1,0,7500000,7360000
1150,Kharadi,Darode Shriniwas Liviano Phase I,2,1.2,"[nan, nan]",,,,1.2,1,0,12000000,11880000
665,Hinjewadi,Nashatra nere dattawadi,2,0.35,"[nan, nan]",,,,0,1,0,3500000,3500000
641,Tathawade,Vardhaman Moonstone,2,0.5428,"[nan, nan]",,,,0,1,0,5428000,5428000
764,Fursungi,Kumar Park Infinia,2,0.59,"[nan, nan]",,,,0,1,0,5900000,5900000
456,Hinjewadi,Nakshatra nere dattawadi,1,0.25,"[nan, nan]",,,,0,0,1,2500000,2500000
836,Mukund Nagar,Mukund Nagar,2,2.02,"[nan, nan]",,,,0,1,0,20200000,20200000
623,Manjari Khurd,Godrej Parkridge,2,0.53,"[nan, nan]",,,,0,0,1,5300000,5300000
845,Manjari Khurd,Godrej Parkridge,3,0.72,"[nan, nan]",,,,0,1,0,7200000,7200000
445,Dhayri,Mahadev Nagar,1,0.36,"[nan, nan]",,,,0,0,1,3600000,3600000
1050,Chokhi Dhani,VTP Altair,3,1,"[nan, nan]",,,,0,0,0,10000000,10000000
820,Kharadi,Nyati Elysia IV,2,0.84,"[nan, nan]",,,,0,0,1,8400000,8400000
816,Kharadi,Goel Ganga Serio,2,0.8,"[nan, nan]",,,,0,0,1,8000000,8000000
800,Vadgaon Budruk,Arya Residency,2,0.77,"[nan, nan]",,,,0,1,0,7700000,7700000
1500,Kharadi,Global Precioso,3,1.65,"[nan, nan]",,,,1.8,1,0,16500000,16320000
456,Hinjewadi,Nakshatra nere dattawadi,1,0.25,"[nan, nan]",,,,0,0,1,2500000,2500000
697,Hinjewadi,Nakshatra nere dattawadi,2,0.36,"[nan, nan]",,,,0,1,0,3600000,3600000
726,Mundhwa,Mantra Insignia,2,0.52,"[nan, nan]",,,,0,1,0,5200000,5200000
665,Hinjewadi,Nakshatra nere dattawadi,2,0.35,"[nan, nan]",,,,0,1,0,3500000,3500000
880,Nanded,Mantra Majestique Miami Apartments,2,0.68,"[nan, nan]",,,,1.4,1,0,6800000,6660000
697,Hinjewadi,Nakshatra nere dattawadi,2,0.36,"[nan, nan]",,,,0,1,0,3600000,3600000
715,Dhayri,Majestique Venice,2,0.55,"[nan, nan]",,,,1.1,1,0,5500000,5390000
1100,Kothrud,Sobha Nesara Block 1,3,1.68,"[nan, nan]",,,,0,0,1,16800000,16800000
1300,Kharadi,BU Bhandari Acolade,2,1.1,"[nan, nan]",,,,1,0,1,11000000,10900000
750,Kharadi,Sancheti Mount n Glory,2,0.82,"[nan, nan]",,,,1.6,1,0,8200000,8040000
900,Kharadi,Geras South,2,0.81,"[nan, nan]",,,,1.6,1,0,8100000,7940000
734,Kharadi,Yashwin orizzonte phase 2,2,0.65,"[nan, nan]",,,,0,0,1,6500000,6500000
619,Dhayri,Crystal Castle,1,0.37,"[nan, nan]",,,,0,1,0,3700000,3700000
2870,Kothrud,Sahajananad Society,4,6,"[nan, nan]",,,,12,0,1,60000000,58800000
830,Viman Nagar,Karia Konark Nagar Phase 1,2,0.7,"[nan, nan]",,,,1,0,1,7000000,6900000
483,Dhayri,Marvella,1,0.3371,"[nan, nan]",,,,0,1,0,3371000,3371000
400,Ambegaon Budruk,Sharada Parijat,1,0.3,,,,,0,1,0,3000000,3000000
834,Kothrud,Arvind Elan,2,1.05,"[nan, nan]",,,,0,0,1,10500000,10500000
834,Kothrud,Arvind Elan,2,0.99,"[nan, nan]",,,,0,0,1,9900000,9900000
1100,Kothrud,Sobha Nesara Block 1,3,1.55,"[nan, nan]",,,,0,0,1,15500000,15500000
456,Hinjewadi,Nakshatra nere dattawadi,1,0.25,"[nan, nan]",,,,0,0,1,2500000,2500000
980,Kharadi,Majestique Towers East,3,0.87,"[nan, nan]",,,,1,0,1,8700000,8600000
950,Wagholi,Kolte Patil Cilantro,3,0.85,"[nan, nan]",,,,1,0,1,8500000,8400000
839,Anand Nagar,Saarrthi Shimmer And Shine II,2,0.947,"[nan, nan]",,,,0,1,0,9470000,9470000
750,Kharadi,Gulmohar Goldcoast,2,0.79,"[nan, nan]",,,,1.5,1,0,7900000,7750000
2000,Kharadi,Panchshil Eon Waterfront,4,2.9,"[nan, nan]",,,,2.9,1,0,29000000,28710000
1250,Kharadi,Geras South,3,1.2,"[nan, nan]",,,,1.2,1,0,12000000,11880000
1650,Hinjewadi,Kolte Patil Life Republic Sector R2 2nd Avenue,4,2.42,"[nan, nan]",,,,2.5,0,1,24200000,23950000
667,Kesnand,Gagan Aviva,2,0.34,"[nan, nan]",,,,0,1,0,3400000,3400000
710,Yerawada,Touchwood Scapers Uttam Townscapes Elite Phase 3,2,0.96,"[nan, nan]",,,,1.9,1,0,9600000,9410000
477,Mundhwa,Venkatesh Graffiti Phase 1 B E F,1,0.47,"[nan, nan]",,,,0,1,0,4700000,4700000
750,Ravet,ESSENTIA,2,0.55,"[nan, nan]",,,,0,0,1,5500000,5500000
750,Ravet,Maheshwari Essentia,2,0.55,"[nan, nan]",,,,0,0,1,5500000,5500000
420,Manjari Khurd,Godrej Parkridge,1,0.35,"[nan, nan]",,,,0,0,1,3500000,3500000
995,Kharadi,Goel Ganga Ganga Platino Building P Q R,2,1.06,"[nan, nan]",,,,0,0,1,10600000,10600000
695,Kharadi,Goel Ganga Altus Wing D And E,2,0.61,"[nan, nan]",,,,0,0,1,6100000,6100000
720,Undri,38 Park Majestique,2,0.4,"[nan, nan]",,,,0,0,1,4000000,4000000
2300,Kharadi,Panchshil Realty Towers,3,2.39,"[nan, nan]",,,,2.4,1,0,23900000,23660000
2500,Kharadi,Panchshil Realty Towers,4,3.69,"[nan, nan]",,,,1,0,1,36900000,36800000
2172,Kharadi,Panchshil Realty Towers,3,2.78,"[nan, nan]",,,,1,0,1,27800000,27700000
1285,Bavdhan,Bavdhan,3,0.95,"[nan, nan]",,,,1.9,0,1,9500000,9310000
596,Bavdhan,Puraniks Abitante,2,0.55,"[nan, nan]",,,,0,0,1,5500000,5500000
867,Bavdhan,Puraniks Abitante,2,0.83,"[nan, nan]",,,,0,0,1,8300000,8300000
490,Hinjewadi,Vision Eternity,1,0.34,"[nan, nan]",,,,0,1,0,3400000,3400000
893,Kothrud,Swapana Apartment,2,1.35,"[nan, nan]",,,,1,1,0,13500000,13400000
820,Mohammadwadi,Raheja Reserve,2,0.85,"[nan, nan]",,,,0,1,0,8500000,8500000
705,Mundhwa,Godrej Rejuve,2,0.65,"[nan, nan]",,,,0,0,1,6500000,6500000
820,Mundhwa,Godrej Rejuve,2,0.8,"[nan, nan]",,,,0,0,1,8000000,8000000
1070,Kharadi,Goel Ganga Serio,3,1.08,"[nan, nan]",,,,0,0,1,10800000,10800000
756,Mundhwa,Mantra wonderland,2,0.54,"[nan, nan]",,,,0,0,1,5400000,5400000
623,Manjari Khurd,Godrej Parkridge,2,0.49,"[nan, nan]",,,,0,0,1,4900000,4900000
920,Manjari Khurd,Godrej Parkridge,3,0.72,"[nan, nan]",,,,0,0,1,7200000,7200000
895,Kharadi,Goel Ganga Altus Wing D And E,3,0.85,"[nan, nan]",,,,0,0,1,8500000,8500000
730,Kharadi,Yashwin orizzonte Phase 2,2,0.69,"[nan, nan]",,,,0,0,1,6900000,6900000
488,Bavdhan,Puraniks Abitante,1,0.44,"[nan, nan]",,,,0,0,1,4400000,4400000
692,Bavdhan,Puraniks Abitante,2,0.63,"[nan, nan]",,,,0,0,1,6300000,6300000
733,Bavdhan,Puraniks Abitante,2,0.67,"[nan, nan]",,,,0,0,1,6700000,6700000
1865,Baner,Kasturi The Balmoral Riverside,4,2.65,"[nan, nan]",,,,0,1,0,26500000,26500000
1397,Balewadi,Wisdom Park,3,1.3,"[nan, nan]",,,,0,1,0,13000000,13000000
780,Dhayri,Paranjape Abhiruchi Parisar T1 T2 T3 M1A M1B And M2,2,0.74,"[nan, nan]",,,,1.5,1,0,7400000,7250000
800,Wadgaon Sheri,Bramha Corp Sun City Phase 2,2,1.1,"[nan, nan]",,,,1.1,1,0,11000000,10890000
1450,Kharadi,Geras Emerald City,3,1.1,"[nan, nan]",,,,1,0,1,11000000,10900000
900,Kharadi,Ratan Presitge,3,0.85,"[nan, nan]",,,,1.6,1,0,8500000,8340000
700,Kharadi,Ratan Presitge,2,0.65,"[nan, nan]",,,,1.2,1,0,6500000,6380000
1175,Kharadi,Nyati Elysia,3,1.34,"[nan, nan]",,,,1.3,1,0,13400000,13270000
780,Thergaon,Green Spirit,2,0.68,"[nan, nan]",,,,1.3,1,0,6800000,6670000
1250,Kharadi,Gulmohar Orchids,3,0.98,"[nan, nan]",,,,2,1,0,9800000,9600000
784,Hingne Khurd,Vittalvadi,2,1.38,"[nan, nan]",,,,0,0,1,13800000,13800000
1035,Hingne Khurd,Hingne Khurd,3,1.77,"[nan, nan]",,,,1.8,0,1,17700000,17520000
1146,Hingne Khurd,Hingne Khurd,4,1.92,"[nan, nan]",,,,0,0,1,19200000,19200000
1166,Hingne Khurd,Hingne Khurd,4,1.93,"[nan, nan]",,,,0,0,1,19300000,19300000
740,Wadgaon Sheri,Kumar Primavera,2,0.7,"[nan, nan]",,,,1.4,1,0,7000000,6860000
720,Kharadi,Gulmohar City,2,0.73,"[nan, nan]",,,,1.4,1,0,7300000,7160000
1080,Aundh,Aundh Pune,3,2.5,"[nan, nan]",,,,2.5,0,1,25000000,24750000
878,Wagholi,Marvel Ganga Fria,2,0.69,"[nan, nan]",,,,1,0,1,6900000,6800000
964,Gahunje,Lodha Belmondo,2,0.85,"[nan, nan]",,,,0,0,1,8500000,8500000
9125,Kharadi,Panchshil Realty Yoovillas,5,17,"[nan, nan]",,,,0,0,1,170000000,170000000
2441,Balewadi,Anp Universe,4,3.25,"[nan, nan]",,,,0,1,0,32500000,32500000
1053,Baner,Pride Platinum I And J,3,1.2,"[nan, nan]",,,,0,1,0,12000000,12000000
1027,Pashan,Kumar Peninsula,3,1.73,"[nan, nan]",,,,0,1,0,17300000,17300000
1013,Balewadi,Balewadi,3,1.06,"[nan, nan]",,,,0,1,0,10600000,10600000
1067,Balewadi,Kundan Espacio,3,1.12,"[nan, nan]",,,,0,1,0,11200000,11200000
2139,Balewadi,Wisdom Park,4,2.05,"[nan, nan]",,,,0,1,0,20500000,20500000
713,Kothrud,Near Karve Statue Kothrud ,2,1.35,"[nan, nan]",,,,1,1,0,13500000,13400000
1110,Hingne Khurd,Hingne Khurd,3,1.89,"[nan, nan]",,,,0,1,0,18900000,18900000
1118,Hingne Khurd,Hingne Khurd,3,1.9,"[nan, nan]",,,,0,0,1,19000000,19000000
1109,Hingne Khurd,Hingne Khurd,3,1.89,"[nan, nan]",,,,0,0,1,18900000,18900000
833,Hingne Khurd,Hingne Khurd,2,1.35,"[nan, nan]",,,,0,1,0,13500000,13500000
2399,Hingne Khurd,Hingne Khurd,5,3.87,"[nan, nan]",,,,0,0,1,38700000,38700000
766,Hingne Khurd,Hingne Khurd,2,1.37,"[nan, nan]",,,,0,1,0,13700000,13700000
759,Anand Nagar,Welworth Bluescapes,2,0.8632,"[nan, nan]",,,,0,1,0,8632000,8632000
1126,Anand Nagar,Welworth Bluescapes,3,1.26,"[nan, nan]",,,,0,1,0,12600000,12600000
2140,Balewadi,Wisdom Park,4,2.59,"[nan, nan]",,,,0,1,0,25900000,25900000
736,Ravet,K Town,2,0.5714,"[nan, nan]",,,,0,1,0,5714000,5714000
1000,Vikas Nagar,Indraprabha Society,3,0.65,"[nan, nan]",,,,1.3,1,0,6500000,6370000
2380,Kharadi,Panchshil tower,4,3.3,"[nan, nan]",,,,3.3,1,0,33000000,32670000
730,Chokhi Dhani,VTP Altair,2,0.67,"[nan, nan]",,,,0,0,0,6700000,6700000
1600,Kharadi,Global Precioso,3,1.35,"[nan, nan]",,,,1,0,1,13500000,13400000
900,Kharadi,Ratan Presitge,3,0.85,"[nan, nan]",,,,1.6,1,0,8500000,8340000
700,Kharadi,Ajax Global Lifestyle Kharadi,2,0.79,"[nan, nan]",,,,1.5,1,0,7900000,7750000
1450,Kharadi,Nyati Empire,3,1.1,"[nan, nan]",,,,1,0,1,11000000,10900000
835,Bavdhan,Goel Ganga Utopia,2,0.89,"[nan, nan]",,,,0,0,1,8900000,8900000
1438,Kothrud,Sobha Nesara Block 2,3,2.1,"[nan, nan]",,,,0,0,1,21000000,21000000
665,Hinjewadi,Nakshatra nere dattawadi,2,0.35,"[nan, nan]",,,,0,1,0,3500000,3500000
444,Hinjewadi,Kolte Patil Life Republic R4,1,0.3331,"[nan, nan]",,,,0,0,1,3331000,3331000
743,Ravet,Runal Spacio,2,0.645,"[nan, nan]",,,,0,0,1,6450000,6450000
1650,Hinjewadi,Kolte Patil Life Republic Sector R2 2nd Avenue,4,2.2,"[nan, nan]",,,,2.2,0,1,22000000,21780000
1312,Hinjewadi,Kolte Patil Life Republic Sector R2 2nd Avenue,3,1.74,"[nan, nan]",,,,1.8,1,0,17400000,17220000
1050,Kothrud,Ideal Colony Near Ideal Ground Kothrud,3,1.95,"[nan, nan]",,,,0,1,0,19500000,19500000
2480,Kharadi,Geras Greens Ville Sky Villas,4,2.3,"[nan, nan]",,,,1.5,1,0,23000000,22850000
1050,Kothrud,Lokmanya Colony,3,1.6,"[nan, nan]",,,,1,1,0,16000000,15900000
1175,Kharadi,Nyati Elysia,3,1.35,"[nan, nan]",,,,1.4,1,0,13500000,13360000
535,Pashan,Pashan Gaon,1,0.48,"[nan, nan]",,,,0,1,0,4800000,4800000
1200,Bavdhan,Goel Ganga Utopia,3,1.21,"[nan, nan]",,,,0,0,1,12100000,12100000
2100,Kharadi,Panchshil Panchshil Township,3,2.65,"[nan, nan]",,,,0,1,0,26500000,26500000
800,Kothrud,Lokmanya Colony,3,1.15,"[nan, nan]",,,,1,1,0,11500000,11400000
870,Kothrud,Lokmanya Colony,2,1.1,"[nan, nan]",,,,1,1,0,11000000,10900000
456,Hinjewadi,Nakshatra nere dattawdi,1,0.25,"[nan, nan]",,,,0,0,1,2500000,2500000
620,Manjari Khurd,VTP Township Codename Pegasus,2,0.51,"[nan, nan]",,,,0,0,0,5100000,5100000
970,Kothrud,Dp Road kothrud,2,1.43,"[nan, nan]",,,,1,1,0,14300000,14200000
839,Kothrud,Badai sweet kothrud,2,1.05,"[nan, nan]",,,,1,1,0,10500000,10400000
456,Hinjewadi,Nakshatra nere dattawadi ,1,0.25,"[nan, nan]",,,,0,0,1,2500000,2500000
440,Thergaon,Near Roseland,1,0.38,"[nan, nan]",,,,0,1,0,3800000,3800000
1865,Balewadi,Balewadi,4,2.65,"[nan, nan]",,,,0,1,0,26500000,26500000
1350,Balewadi,Kunal Aspiree,3,1.7,"[nan, nan]",,,,3.4,1,0,17000000,16660000
1200,Bavdhan,Goel Ganga Utopia,3,1.25,"[nan, nan]",,,,0,0,1,12500000,12500000
1250,Bavdhan,Prestige Serene ,3,1.15,"[nan, nan]",,,,2.3,1,0,11500000,11270000
750,Vadgaon Budruk,Ganadhish Sankul,2,0.53,"[nan, nan]",,,,1.1,1,0,5300000,5190000
665,Kirkatwadi,Madhuban Society,1,0.45,"[nan, nan]",,,,0,1,0,4500000,4500000
894,Bavdhan,Residential Plot,2,1.3,,,,,0,0,0,13000000,13000000
1105,Bavdhan,Puraniks Abitante Phase 1A,3,1.1,"[nan, nan]",,,,2.2,1,0,11000000,10780000
1250,Bavdhan,Kolte Patil Stargaze,3,1.25,"[nan, nan]",,,,0,1,0,12500000,12500000
1224,Hingne Khurd,Skydale,3,1.7,"[nan, nan]",,,,0,0,1,17000000,17000000
1200,Kothrud,Near Sneha paradise Society Rambaug Colony Kothrud ,3,1.9,"[nan, nan]",,,,1,1,0,19000000,18900000
1050,Chokhi Dhani,VTP Altair,3,1.02,"[nan, nan]",,,,0,0,0,10200000,10200000
650,Kothrud,Eklavya college kothrud,2,0.9,"[nan, nan]",,,,1,1,0,9000000,8900000
1855,Kharadi,Global Precioso,3,1.76,"[nan, nan]",,,,1,0,1,17600000,17500000
697,Hinjewadi,Nakshatra nere dattawadi ,2,0.35,"[nan, nan]",,,,0,1,0,3500000,3500000
1405,Balewadi,Balewadi,3,1.85,"[nan, nan]",,,,0,1,0,18500000,18500000
885,Karve Nagar,Nirman Riverside,2,1.19,"[nan, nan]",,,,0,0,1,11900000,11900000
793,Baner,Palaash Oak,2,0.6,"[nan, nan]",,,,0,1,0,6000000,6000000
728,Baner,PALAASH OAK,2,0.56,"[nan, nan]",,,,0,1,0,5600000,5600000
950,Wakad,saffire park ,2,0.95,"[nan, nan]",,,,1.9,1,0,9500000,9310000
1410,Balewadi,Kunal Aspiree,3,1.55,"[nan, nan]",,,,3.1,1,0,15500000,15190000
1150,Pashan,Kshitij Crystal Towers,3,1.65,"[nan, nan]",,,,3.3,1,0,16500000,16170000
921,Thergaon,Ghanwat 19 Grand West Wing A And B,3,0.8,"[nan, nan]",,,,0,1,0,8000000,8000000
770,Baner,Prithvi Residency,2,0.75,"[nan, nan]",,,,1.4,1,0,7500000,7360000
765,Wadgaon Sheri,Bramha Corp The Collection,2,0.91,"[nan, nan]",,,,0,1,0,9100000,9100000
825,Mohammadwadi,Raheja Reserve,2,0.86,"[nan, nan]",,,,0,1,0,8600000,8600000
1208,Mohammadwadi,Raheja Reserve,3,1.42,"[nan, nan]",,,,0,1,0,14200000,14200000
750,Ambegaon Pathar,Nirman Viva Phase II,2,0.52,"[nan, nan]",,,,0,1,0,5200000,5200000
680,Anand Nagar,Goel Amrut Ganga,2,0.62,"[nan, nan]",,,,0,1,0,6200000,6200000
1156,Anand Nagar,Saarrthi Shimmer And Shine II,3,1.6,"[nan, nan]",,,,0,1,0,16000000,16000000
1200,Baner,Kulshree Apartment,3,1.1,"[nan, nan]",,,,1.1,1,0,11000000,10890000
665,Hinjewadi,Nakshatra nere dattawdi,2,0.35,"[nan, nan]",,,,0,1,0,3500000,3500000
736,Kondhwa,Raichandani Swarna Vatika,2,0.765,"[nan, nan]",,,,0,1,0,7650000,7650000
